specification,horizon_years,return_basis,asset,window,sample,n,median,mean,minimum,maximum,negative_pct
expanding_prior,1,real,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,88,-1.768820058,-1.733904705,-40.11207656,79.73801389,56.81818182
expanding_prior,1,real,Hlth minus MKT,extended_CPI_overlap,monthly_pool,88,6.984313688,7.019022288,-11.88479716,45.43203342,22.72727273
expanding_prior,1,real,Manuf minus MKT,extended_CPI_overlap,monthly_pool,88,1.002731552,0.3202294,-20.30000428,23.74578431,45.45454545
expanding_prior,1,real,Money minus MKT,extended_CPI_overlap,monthly_pool,88,-1.340454901,-1.254043839,-19.89579751,49.85757496,52.27272727
expanding_prior,1,real,NoDur minus MKT,extended_CPI_overlap,monthly_pool,88,-0.9053989526,-1.375304381,-31.48877833,48.50179727,55.68181818
expanding_prior,1,real,Other minus MKT,extended_CPI_overlap,monthly_pool,88,-1.21574498,-0.03218952912,-21.09214371,31.43547279,56.81818182
expanding_prior,1,real,Shops minus MKT,extended_CPI_overlap,monthly_pool,88,1.042856633,1.939531342,-15.12042277,20.48270952,45.45454545
expanding_prior,1,real,Telcm minus MKT,extended_CPI_overlap,monthly_pool,88,-5.179925022,-2.118035323,-27.55037383,34.48465651,70.45454545
expanding_prior,1,real,Utils minus MKT,extended_CPI_overlap,monthly_pool,88,-6.289458313,-3.487978839,-30.90290395,59.90404256,71.59090909
expanding_prior,3,nominal,MKT,extended_CPI_overlap,monthly_pool,88,33.11135464,40.25077935,-39.75713111,126.5789539,3.409090909
expanding_prior,3,nominal,CASH,extended_CPI_overlap,monthly_pool,88,14.17954968,13.1851803,0.3004133464,16.84297263,0
expanding_prior,3,nominal,NoDur,extended_CPI_overlap,monthly_pool,88,31.66175095,34.02353186,-7.877940764,119.5386945,2.272727273
expanding_prior,3,nominal,Durbl,extended_CPI_overlap,monthly_pool,88,13.22670498,21.96229657,-26.1095593,112.1394886,18.18181818
expanding_prior,3,nominal,Manuf,extended_CPI_overlap,monthly_pool,88,45.37398875,44.02540546,-16.6708988,113.1267249,4.545454545
expanding_prior,3,nominal,Enrgy,extended_CPI_overlap,monthly_pool,88,36.91232735,35.44350689,-52.59565144,115.1918743,9.090909091
expanding_prior,3,nominal,Chems,extended_CPI_overlap,monthly_pool,88,8.573377234,18.09942059,-16.48970213,111.7424727,19.31818182
expanding_prior,3,nominal,BusEq,extended_CPI_overlap,monthly_pool,88,76.52896041,86.1293225,-74.36479385,337.9282079,3.409090909
expanding_prior,3,nominal,Telcm,extended_CPI_overlap,monthly_pool,88,5.318578889,25.4577463,-66.49096507,192.3070982,40.90909091
expanding_prior,3,nominal,Utils,extended_CPI_overlap,monthly_pool,88,15.70171353,22.62447424,-10.0649368,78.05308788,11.36363636
expanding_prior,3,nominal,Shops,extended_CPI_overlap,monthly_pool,88,34.11006962,40.38506128,-26.13625134,124.3945648,3.409090909
expanding_prior,3,nominal,Hlth,extended_CPI_overlap,monthly_pool,88,48.84142658,57.90139185,-14.88693594,161.1576198,3.409090909
expanding_prior,3,nominal,Money,extended_CPI_overlap,monthly_pool,88,35.13590778,47.87933633,-14.93269552,196.7068451,9.090909091
expanding_prior,3,nominal,Other,extended_CPI_overlap,monthly_pool,88,36.20885337,38.44830981,-38.22056663,87.6222928,10.22727273
expanding_prior,3,nominal,BusEq minus MKT,extended_CPI_overlap,monthly_pool,88,34.08954613,45.87854315,-34.60766273,226.4664742,11.36363636
expanding_prior,3,nominal,Chems minus MKT,extended_CPI_overlap,monthly_pool,88,-21.62476968,-22.15135876,-94.76915508,38.60123455,90.90909091
expanding_prior,3,nominal,Durbl minus MKT,extended_CPI_overlap,monthly_pool,88,-19.45991442,-18.28848278,-53.94781371,43.90454327,85.22727273
expanding_prior,3,nominal,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,88,-3.965682735,-4.807272461,-92.74715253,89.55575078,55.68181818
expanding_prior,3,nominal,Hlth minus MKT,extended_CPI_overlap,monthly_pool,88,17.32743712,17.65061249,-21.75837572,45.85074826,18.18181818
expanding_prior,3,nominal,Manuf minus MKT,extended_CPI_overlap,monthly_pool,88,7.36113591,3.774626103,-44.76657459,32.42343309,39.77272727
expanding_prior,3,nominal,Money minus MKT,extended_CPI_overlap,monthly_pool,88,6.129471177,7.628556973,-62.28039719,73.17693022,43.18181818
expanding_prior,3,nominal,NoDur minus MKT,extended_CPI_overlap,monthly_pool,88,0.2354494155,-6.227247496,-97.80740639,62.90791736,50
expanding_prior,3,nominal,Other minus MKT,extended_CPI_overlap,monthly_pool,88,-1.828692387,-1.802469545,-72.15375037,53.05423944,55.68181818
expanding_prior,3,nominal,Shops minus MKT,extended_CPI_overlap,monthly_pool,88,-1.750315787,0.1342819265,-32.03257244,48.03331127,57.95454545
expanding_prior,3,nominal,Telcm minus MKT,extended_CPI_overlap,monthly_pool,88,-20.15664939,-14.79303306,-50.54970868,80.84536451,80.68181818
expanding_prior,3,nominal,Utils minus MKT,extended_CPI_overlap,monthly_pool,88,-21.70824422,-17.62630512,-81.55205136,43.69301876,80.68181818
expanding_prior,3,real,MKT,extended_CPI_overlap,monthly_pool,88,22.8281622,29.76332368,-44.21956585,111.4736903,4.545454545
expanding_prior,3,real,CASH,extended_CPI_overlap,monthly_pool,88,5.262090042,4.558575412,-6.743028855,9.340304185,12.5
expanding_prior,3,real,NoDur,extended_CPI_overlap,monthly_pool,88,23.16742767,23.91791359,-12.9410202,104.9027815,17.04545455
expanding_prior,3,real,Durbl,extended_CPI_overlap,monthly_pool,88,6.095857859,12.98419579,-31.49150268,98.58758028,40.90909091
expanding_prior,3,real,Manuf,extended_CPI_overlap,monthly_pool,88,33.51180584,33.18249935,-22.62952539,98.91827657,4.545454545
expanding_prior,3,real,Enrgy,extended_CPI_overlap,monthly_pool,88,25.75429449,24.73673124,-55.20102071,86.59789775,11.36363636
expanding_prior,3,real,Chems,extended_CPI_overlap,monthly_pool,88,-1.046069944,9.296954787,-23.17621661,97.62630788,53.40909091
expanding_prior,3,real,BusEq,extended_CPI_overlap,monthly_pool,88,63.25933837,72.20871352,-76.26369801,309.2451907,3.409090909
expanding_prior,3,real,Telcm,extended_CPI_overlap,monthly_pool,88,-3.536173998,16.30938821,-68.97311581,173.161838,56.81818182
expanding_prior,3,real,Utils,extended_CPI_overlap,monthly_pool,88,7.447181768,13.40645108,-17.90475718,66.18288203,31.81818182
expanding_prior,3,real,Shops,extended_CPI_overlap,monthly_pool,88,26.36019763,29.8400087,-31.41803755,110.7701225,5.681818182
expanding_prior,3,real,Hlth,extended_CPI_overlap,monthly_pool,88,36.72642036,46.18279541,-21.08629932,143.7471118,6.818181818
expanding_prior,3,real,Money,extended_CPI_overlap,monthly_pool,88,25.25974803,36.58933763,-19.88301339,177.6824851,14.77272727
expanding_prior,3,real,Other,extended_CPI_overlap,monthly_pool,88,27.66172945,28.00128254,-42.63823788,76.98905295,17.04545455
expanding_prior,3,real,BusEq minus MKT,extended_CPI_overlap,monthly_pool,88,31.25829362,42.44538984,-32.04413216,211.6335823,11.36363636
expanding_prior,3,real,Chems minus MKT,extended_CPI_overlap,monthly_pool,88,-19.70592469,-20.46636889,-88.56205253,35.74188384,90.90909091
expanding_prior,3,real,Durbl minus MKT,extended_CPI_overlap,monthly_pool,88,-18.0436396,-16.77912789,-50.41438965,41.61438832,85.22727273
expanding_prior,3,real,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,88,-3.724996662,-5.026592439,-87.90926254,77.65588214,55.68181818
expanding_prior,3,real,Hlth minus MKT,extended_CPI_overlap,monthly_pool,88,16.00330686,16.41947173,-20.33326573,42.49748459,18.18181818
expanding_prior,3,real,Manuf minus MKT,extended_CPI_overlap,monthly_pool,88,6.687629671,3.419175677,-42.05424684,29.80094953,39.77272727
expanding_prior,3,real,Money minus MKT,extended_CPI_overlap,monthly_pool,88,5.627216483,6.826013955,-58.50693783,68.48494456,43.18181818
expanding_prior,3,real,NoDur minus MKT,extended_CPI_overlap,monthly_pool,88,0.2214760136,-5.845410084,-91.40130726,58.24807163,50
expanding_prior,3,real,Other minus MKT,extended_CPI_overlap,monthly_pool,88,-1.771854222,-1.762041133,-67.4278907,50.17672137,55.68181818
expanding_prior,3,real,Shops minus MKT,extended_CPI_overlap,monthly_pool,88,-1.612145758,0.07668501787,-29.51940598,45.52779095,57.95454545
expanding_prior,3,real,Telcm minus MKT,extended_CPI_overlap,monthly_pool,88,-18.47719075,-13.45393547,-44.51409223,75.55022952,80.68181818
expanding_prior,3,real,Utils minus MKT,extended_CPI_overlap,monthly_pool,88,-19.48214558,-16.35687259,-76.21063045,40.56865548,80.68181818
expanding_prior,5,nominal,MKT,extended_CPI_overlap,monthly_pool,88,40.60580377,53.21124729,-17.80010521,222.8794406,13.63636364
expanding_prior,5,nominal,CASH,extended_CPI_overlap,monthly_pool,88,24.84029744,23.0408493,3.239291492,30.38089418,0
expanding_prior,5,nominal,NoDur,extended_CPI_overlap,monthly_pool,88,48.46920945,51.71176663,-6.993500505,142.4499387,1.136363636
expanding_prior,5,nominal,Durbl,extended_CPI_overlap,monthly_pool,88,17.03631537,31.33755656,-30.82702412,316.2711447,27.27272727
expanding_prior,5,nominal,Manuf,extended_CPI_overlap,monthly_pool,88,55.29122813,61.19730829,-5.946937088,171.8990917,2.272727273
expanding_prior,5,nominal,Enrgy,extended_CPI_overlap,monthly_pool,88,45.08320191,53.7934693,-32.93217646,185.6190104,6.818181818
expanding_prior,5,nominal,Chems,extended_CPI_overlap,monthly_pool,88,23.3490355,27.27303966,-12.09116202,179.3838946,20.45454545
expanding_prior,5,nominal,BusEq,extended_CPI_overlap,monthly_pool,88,106.1784128,108.446327,-62.52513662,602.7867636,19.31818182
expanding_prior,5,nominal,Telcm,extended_CPI_overlap,monthly_pool,88,0.3953578798,19.16934004,-56.37256857,276.0893061,47.72727273
expanding_prior,5,nominal,Utils,extended_CPI_overlap,monthly_pool,88,21.40863336,30.53086657,-16.21743705,96.1111881,18.18181818
expanding_prior,5,nominal,Shops,extended_CPI_overlap,monthly_pool,88,70.26604679,67.54871942,-1.662734088,162.1905744,1.136363636
expanding_prior,5,nominal,Hlth,extended_CPI_overlap,monthly_pool,88,74.40284617,85.7403037,-0.1207592578,252.6373303,1.136363636
expanding_prior,5,nominal,Money,extended_CPI_overlap,monthly_pool,88,73.39066574,76.70600433,-35.83781458,234.7043847,4.545454545
expanding_prior,5,nominal,Other,extended_CPI_overlap,monthly_pool,88,38.43081551,42.75535723,-38.70725323,177.2531865,20.45454545
expanding_prior,5,nominal,BusEq minus MKT,extended_CPI_overlap,monthly_pool,88,46.49312684,55.23507972,-54.6761867,379.907323,25
expanding_prior,5,nominal,Chems minus MKT,extended_CPI_overlap,monthly_pool,88,-20.09375581,-25.93820763,-142.7367898,62.62442897,76.13636364
expanding_prior,5,nominal,Durbl minus MKT,extended_CPI_overlap,monthly_pool,88,-20.43101422,-21.87369073,-110.6797273,208.143755,89.77272727
expanding_prior,5,nominal,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,88,7.406714538,0.5822220137,-97.76507772,133.6090992,36.36363636
expanding_prior,5,nominal,Hlth minus MKT,extended_CPI_overlap,monthly_pool,88,33.80377006,32.52905642,-45.98922877,108.0311923,12.5
expanding_prior,5,nominal,Manuf minus MKT,extended_CPI_overlap,monthly_pool,88,14.2227066,7.986061004,-64.06707123,58.48620242,31.81818182
expanding_prior,5,nominal,Money minus MKT,extended_CPI_overlap,monthly_pool,88,27.25271276,23.49475704,-40.63390949,87.10869734,15.90909091
expanding_prior,5,nominal,NoDur minus MKT,extended_CPI_overlap,monthly_pool,88,12.67535135,-1.499480657,-139.9671059,83.59529468,29.54545455
expanding_prior,5,nominal,Other minus MKT,extended_CPI_overlap,monthly_pool,88,-13.58779794,-10.45589006,-144.2507661,88.96408528,62.5
expanding_prior,5,nominal,Shops minus MKT,extended_CPI_overlap,monthly_pool,88,19.24742787,14.33747213,-65.61756264,58.5818499,15.90909091
expanding_prior,5,nominal,Telcm minus MKT,extended_CPI_overlap,monthly_pool,88,-28.79559445,-34.04190725,-93.39685968,53.20986555,94.31818182
expanding_prior,5,nominal,Utils minus MKT,extended_CPI_overlap,monthly_pool,88,-21.02128489,-22.68038071,-154.1330409,83.70247087,71.59090909
expanding_prior,5,real,MKT,extended_CPI_overlap,monthly_pool,88,18.13017825,32.58468336,-27.5889997,185.4934001,31.81818182
expanding_prior,5,real,CASH,extended_CPI_overlap,monthly_pool,88,6.113109321,5.976766829,-12.42547942,14.06040411,12.5
expanding_prior,5,real,NoDur,extended_CPI_overlap,monthly_pool,88,29.59243422,30.95300581,-18.06931529,114.4634334,12.5
expanding_prior,5,real,Durbl,extended_CPI_overlap,monthly_pool,88,2.620038934,13.39011869,-39.06458894,252.9175457,46.59090909
expanding_prior,5,real,Manuf,extended_CPI_overlap,monthly_pool,88,35.44980946,39.45384393,-17.14738341,140.5132089,18.18181818
expanding_prior,5,real,Enrgy,extended_CPI_overlap,monthly_pool,88,19.38812434,32.66017961,-37.79810114,133.3462508,23.86363636
expanding_prior,5,real,Chems,extended_CPI_overlap,monthly_pool,88,6.14891025,10.24740452,-28.306471,147.1340252,43.18181818
expanding_prior,5,real,BusEq,extended_CPI_overlap,monthly_pool,88,70.90686902,80.34471276,-66.88811448,521.4114541,20.45454545
expanding_prior,5,real,Telcm,extended_CPI_overlap,monthly_pool,88,-14.2037847,3.404086955,-61.45029154,232.5421233,73.86363636
expanding_prior,5,real,Utils,extended_CPI_overlap,monthly_pool,88,5.54137128,13.11645568,-31.74312333,72.95289688,40.90909091
expanding_prior,5,real,Shops,extended_CPI_overlap,monthly_pool,88,45.0823295,44.8179204,-14.76559924,131.8316657,14.77272727
expanding_prior,5,real,Hlth,extended_CPI_overlap,monthly_pool,88,49.29965053,60.43537598,-11.74553519,212.0901808,6.818181818
expanding_prior,5,real,Money,extended_CPI_overlap,monthly_pool,88,48.19656912,52.59958297,-43.47515851,196.0687551,6.818181818
expanding_prior,5,real,Other,extended_CPI_overlap,monthly_pool,88,16.10998827,23.18302707,-46.00638947,141.0692961,43.18181818
expanding_prior,5,real,BusEq minus MKT,extended_CPI_overlap,monthly_pool,88,40.96224365,47.7600294,-48.31055997,335.918054,25
expanding_prior,5,real,Chems minus MKT,extended_CPI_overlap,monthly_pool,88,-17.57189899,-22.33727884,-126.2093721,55.33343516,76.13636364
expanding_prior,5,real,Durbl minus MKT,extended_CPI_overlap,monthly_pool,88,-17.85011397,-19.19456467,-97.86417993,176.4657101,89.77272727
expanding_prior,5,real,Enrgy minus MKT,extended_CPI_overlap,monthly_pool,88,6.045209561,0.07549625275,-89.03872732,118.0537779,36.36363636
expanding_prior,5,real,Hlth minus MKT,extended_CPI_overlap,monthly_pool,88,27.90910119,27.85069262,-36.95659663,95.96913729,12.5
expanding_prior,5,real,Manuf minus MKT,extended_CPI_overlap,monthly_pool,88,12.30698703,6.86916057,-56.64877878,51.67699798,31.81818182
expanding_prior,5,real,Money minus MKT,extended_CPI_overlap,monthly_pool,88,23.94142326,20.01489961,-36.09983724,76.96714422,15.90909091
expanding_prior,5,real,NoDur minus MKT,extended_CPI_overlap,monthly_pool,88,11.0965335,-1.631677553,-123.7603884,73.86278636,29.54545455
expanding_prior,5,real,Other minus MKT,extended_CPI_overlap,monthly_pool,88,-12.33137614,-9.401656289,-127.5480458,77.35351822,62.5
expanding_prior,5,real,Shops minus MKT,extended_CPI_overlap,monthly_pool,88,16.14918939,12.23323704,-58.09452999,46.82219284,15.90909091
expanding_prior,5,real,Telcm minus MKT,extended_CPI_overlap,monthly_pool,88,-24.76083156,-29.1805964,-76.00921814,47.04872322,94.31818182
expanding_prior,5,real,Utils minus MKT,extended_CPI_overlap,monthly_pool,88,-17.43510663,-19.46822768,-136.2860573,73.95748466,71.59090909
expanding_prior,1,nominal,MKT,extended_CPI_overlap,chronological_60m,6,13.08639168,8.768856852,-5.234336806,15.40536799,16.66666667
expanding_prior,1,nominal,CASH,extended_CPI_overlap,chronological_60m,6,3.051847415,2.375811897,0,4.771136153,0
expanding_prior,1,nominal,NoDur,extended_CPI_overlap,chronological_60m,6,1.972114129,4.205463731,-7.545361776,21.42543758,33.33333333
expanding_prior,1,nominal,Durbl,extended_CPI_overlap,chronological_60m,6,6.309144113,6.710310939,-9.548366617,19.71130231,16.66666667
expanding_prior,1,nominal,Manuf,extended_CPI_overlap,chronological_60m,6,9.871803519,6.926775604,-10.32608295,19.91377815,33.33333333
expanding_prior,1,nominal,Enrgy,extended_CPI_overlap,chronological_60m,6,10.4994546,22.6365398,-9.74238075,81.31184522,50
expanding_prior,1,nominal,Chems,extended_CPI_overlap,chronological_60m,6,7.601332154,6.752564633,-4.309525627,18.11821443,33.33333333
expanding_prior,1,nominal,BusEq,extended_CPI_overlap,chronological_60m,6,16.72608172,18.61910552,-6.20162552,53.10637314,16.66666667
expanding_prior,1,nominal,Telcm,extended_CPI_overlap,chronological_60m,6,6.602413975,7.157482421,-17.23434069,30.76490315,16.66666667
expanding_prior,1,nominal,Utils,extended_CPI_overlap,chronological_60m,6,9.242288874,7.199174991,-8.18856209,19.51659826,33.33333333
expanding_prior,1,nominal,Shops,extended_CPI_overlap,chronological_60m,6,14.20139111,10.04012048,-12.46978429,23.70020866,33.33333333
expanding_prior,1,nominal,Hlth,extended_CPI_overlap,chronological_60m,6,11.04396761,10.19044816,-3.386053948,23.16881015,33.33333333
expanding_prior,1,nominal,Money,extended_CPI_overlap,chronological_60m,6,1.475195607,3.774455745,-3.979569714,12.6354574,33.33333333
expanding_prior,1,nominal,Other,extended_CPI_overlap,chronological_60m,6,7.549571137,5.222888047,-17.00754819,26.02168671,33.33333333
expanding_prior,1,nominal,BusEq minus MKT,extended_CPI_overlap,chronological_60m,6,3.817461819,9.850248663,-0.9672887143,39.50100579,33.33333333
expanding_prior,1,nominal,Chems minus MKT,extended_CPI_overlap,chronological_60m,6,0.3681016147,-2.016292219,-17.91489298,7.689195464,50
expanding_prior,1,nominal,Durbl minus MKT,extended_CPI_overlap,chronological_60m,6,-2.956418061,-2.058545913,-22.15178517,17.0473431,50
expanding_prior,1,nominal,Enrgy minus MKT,extended_CPI_overlap,chronological_60m,6,1.188761297,13.86768295,-23.31174556,86.54618203,50
expanding_prior,1,nominal,Hlth minus MKT,extended_CPI_overlap,chronological_60m,6,0.372362748,1.42159131,-4.994421056,9.563442801,50
expanding_prior,1,nominal,Manuf minus MKT,extended_CPI_overlap,chronological_60m,6,-2.813274086,-1.842081248,-16.24658193,9.65023516,66.66666667
expanding_prior,1,nominal,Money minus MKT,extended_CPI_overlap,chronological_60m,6,-2.170724918,-4.994401107,-13.91958049,1.254767092,83.33333333
expanding_prior,1,nominal,NoDur minus MKT,extended_CPI_overlap,chronological_60m,6,-5.330424435,-4.563393121,-21.15072913,7.856072762,66.66666667
expanding_prior,1,nominal,Other minus MKT,extended_CPI_overlap,chronological_60m,6,-1.409802569,-3.545968805,-20.09172448,10.61631872,50
expanding_prior,1,nominal,Shops minus MKT,extended_CPI_overlap,chronological_60m,6,0.428529792,1.27126363,-7.235447484,10.09484131,50
expanding_prior,1,nominal,Telcm minus MKT,extended_CPI_overlap,chronological_60m,6,-1.601394857,-1.611374431,-12.00000389,17.1595358,83.33333333
expanding_prior,1,nominal,Utils minus MKT,extended_CPI_overlap,chronological_60m,6,-5.245077528,-1.569681861,-19.31467447,24.75093506,66.66666667
expanding_prior,1,real,MKT,extended_CPI_overlap,chronological_60m,6,9.964069704,5.762291498,-12.68909163,13.66829199,16.66666667
expanding_prior,1,real,CASH,extended_CPI_overlap,chronological_60m,6,0.1783745191,-0.5867797498,-7.829658545,2.991044034,33.33333333
expanding_prior,1,real,NoDur,extended_CPI_overlap,chronological_60m,6,-4.004437535,1.276780537,-9.116193008,21.53120796,66.66666667
expanding_prior,1,real,Durbl,extended_CPI_overlap,chronological_60m,6,5.450752403,3.70899856,-13.04298567,16.61882815,33.33333333
expanding_prior,1,real,Manuf,extended_CPI_overlap,chronological_60m,6,8.467899738,3.944812358,-17.38029482,15.28088255,33.33333333
expanding_prior,1,real,Enrgy,extended_CPI_overlap,chronological_60m,6,8.733112801,18.32718297,-9.663759798,67.04892226,50
expanding_prior,1,real,Chems,extended_CPI_overlap,chronological_60m,6,4.15052639,3.738942304,-7.948225053,16.32623377,33.33333333
expanding_prior,1,real,BusEq,extended_CPI_overlap,chronological_60m,6,14.92585929,15.44975957,-13.58028844,50.50505127,16.66666667
expanding_prior,1,real,Telcm,extended_CPI_overlap,chronological_60m,6,5.259844158,4.340898798,-23.74511345,28.54316936,50
expanding_prior,1,real,Utils,extended_CPI_overlap,chronological_60m,6,6.934724741,3.95309686,-10.56030556,14.49060706,33.33333333
expanding_prior,1,real,Shops,extended_CPI_overlap,chronological_60m,6,11.18586169,7.124563916,-19.35536158,21.59850609,33.33333333
expanding_prior,1,real,Hlth,extended_CPI_overlap,chronological_60m,6,8.051186441,7.17452543,-10.98620422,21.70838398,33.33333333
expanding_prior,1,real,Money,extended_CPI_overlap,chronological_60m,6,-0.1565853829,0.8408259555,-11.53303098,12.73357108,66.66666667
expanding_prior,1,real,Other,extended_CPI_overlap,chronological_60m,6,4.069419726,2.407792198,-23.53616161,24.10980186,33.33333333
expanding_prior,1,real,BusEq minus MKT,extended_CPI_overlap,chronological_60m,6,3.792744107,9.687468072,-0.8911968053,38.8298722,33.33333333
expanding_prior,1,real,Chems minus MKT,extended_CPI_overlap,chronological_60m,6,0.3466623121,-2.023349195,-17.61051373,7.490562271,50
expanding_prior,1,real,Durbl minus MKT,extended_CPI_overlap,chronological_60m,6,-2.905090403,-2.053292938,-21.29594601,16.60696307,50
expanding_prior,1,real,Enrgy minus MKT,extended_CPI_overlap,chronological_60m,6,1.193817446,12.56489147,-23.33205179,79.73801389,50
expanding_prior,1,real,Hlth minus MKT,extended_CPI_overlap,chronological_60m,6,0.3209831192,1.412233931,-4.865401342,9.400957123,50
expanding_prior,1,real,Manuf minus MKT,extended_CPI_overlap,chronological_60m,6,-2.608945845,-1.817479141,-15.97054777,9.400942885,66.66666667
expanding_prior,1,real,Money minus MKT,extended_CPI_overlap,chronological_60m,6,-2.127118544,-4.921465543,-13.70840545,1.156060654,83.33333333
expanding_prior,1,real,NoDur minus MKT,extended_CPI_overlap,chronological_60m,6,-5.205932945,-4.485510961,-20.79137208,7.862915973,66.66666667
expanding_prior,1,real,Other minus MKT,extended_CPI_overlap,chronological_60m,6,-1.352548552,-3.354499301,-19.75036023,10.45525772,50
expanding_prior,1,real,Shops minus MKT,extended_CPI_overlap,chronological_60m,6,0.436872102,1.362272418,-6.666269943,9.923327017,50
expanding_prior,1,real,Telcm minus MKT,extended_CPI_overlap,chronological_60m,6,-1.580234382,-1.4213927,-11.05602182,16.86799029,83.33333333
expanding_prior,1,real,Utils minus MKT,extended_CPI_overlap,chronological_60m,6,-5.169015249,-1.809194638,-18.98651252,22.80389912,66.66666667
expanding_prior,3,nominal,MKT,extended_CPI_overlap,chronological_60m,6,28.7820077,29.4737295,5.810765587,54.12276312,0
expanding_prior,3,nominal,CASH,extended_CPI_overlap,chronological_60m,6,12.34706391,10.61237891,0.3004133464,16.37801037,0
expanding_prior,3,nominal,NoDur,extended_CPI_overlap,chronological_60m,6,30.13916688,25.81636508,-0.7229168946,45.89316613,16.66666667
expanding_prior,3,nominal,Durbl,extended_CPI_overlap,chronological_60m,6,2.548876192,8.847091357,-16.59579786,38.43117431,50
expanding_prior,3,nominal,Manuf,extended_CPI_overlap,chronological_60m,6,39.00315539,38.49780448,12.01140619,64.63063393,0
expanding_prior,3,nominal,Enrgy,extended_CPI_overlap,chronological_60m,6,36.33373828,47.67186213,-14.41678386,107.8473022,16.66666667
expanding_prior,3,nominal,Chems,extended_CPI_overlap,chronological_60m,6,24.08332294,23.94327192,-16.48970213,74.4581401,16.66666667
expanding_prior,3,nominal,BusEq,extended_CPI_overlap,chronological_60m,6,46.56962658,48.89413299,15.89061761,100.7130017,0
expanding_prior,3,nominal,Telcm,extended_CPI_overlap,chronological_60m,6,10.91874341,11.58728238,-24.87811081,41.26795697,33.33333333
expanding_prior,3,nominal,Utils,extended_CPI_overlap,chronological_60m,6,28.46603858,28.61891469,11.14242761,53.95415624,0
expanding_prior,3,nominal,Shops,extended_CPI_overlap,chronological_60m,6,21.32696637,23.87545913,13.66328467,35.53693663,0
expanding_prior,3,nominal,Hlth,extended_CPI_overlap,chronological_60m,6,30.65251211,40.2939447,14.59234338,92.45946055,0
expanding_prior,3,nominal,Money,extended_CPI_overlap,chronological_60m,6,14.50258647,24.50293157,-0.1497803702,63.86639182,16.66666667
expanding_prior,3,nominal,Other,extended_CPI_overlap,chronological_60m,6,27.47632931,28.66116985,-15.89310119,79.95425426,16.66666667
expanding_prior,3,nominal,BusEq minus MKT,extended_CPI_overlap,chronological_60m,6,17.84481099,19.42040349,-3.682386057,46.59023856,16.66666667
expanding_prior,3,nominal,Chems minus MKT,extended_CPI_overlap,chronological_60m,6,-9.655842284,-5.530457576,-22.30046772,20.33537699,66.66666667
expanding_prior,3,nominal,Durbl minus MKT,extended_CPI_overlap,chronological_60m,6,-21.27394398,-20.62663814,-41.25386468,3.744408237,83.33333333
expanding_prior,3,nominal,Enrgy minus MKT,extended_CPI_overlap,chronological_60m,6,12.33114071,18.19813263,-47.20834822,83.1892354,50
expanding_prior,3,nominal,Hlth minus MKT,extended_CPI_overlap,chronological_60m,6,9.76380636,10.8202152,-10.06572344,38.33669743,50
expanding_prior,3,nominal,Manuf minus MKT,extended_CPI_overlap,chronological_60m,6,8.354255708,9.024074985,-6.267869598,26.71016497,33.33333333
expanding_prior,3,nominal,Money minus MKT,extended_CPI_overlap,chronological_60m,6,-0.7318297323,-4.970797927,-34.83654644,13.67653048,50
expanding_prior,3,nominal,NoDur minus MKT,extended_CPI_overlap,chronological_60m,6,-4.741876174,-3.657364421,-19.87634469,11.87632097,66.66666667
expanding_prior,3,nominal,Other minus MKT,extended_CPI_overlap,chronological_60m,6,-7.060613659,-0.8125596458,-21.70386677,45.26748818,83.33333333
expanding_prior,3,nominal,Shops minus MKT,extended_CPI_overlap,chronological_60m,6,-1.900796275,-5.598270367,-32.03257244,12.5035386,50
expanding_prior,3,nominal,Telcm minus MKT,extended_CPI_overlap,chronological_60m,6,-10.37628567,-17.88644712,-49.53617763,0.5917965171,83.33333333
expanding_prior,3,nominal,Utils minus MKT,extended_CPI_overlap,chronological_60m,6,-0.2587770135,-0.8548148105,-36.60681297,29.1817052,50
expanding_prior,3,real,MKT,extended_CPI_overlap,chronological_60m,6,19.84981697,19.01433142,-2.661305934,42.03081643,16.66666667
expanding_prior,3,real,CASH,extended_CPI_overlap,chronological_60m,6,3.323364046,1.516669951,-6.743028855,7.059839186,33.33333333
expanding_prior,3,real,NoDur,extended_CPI_overlap,chronological_60m,6,20.16052773,15.92400295,-10.2047324,39.65265767,33.33333333
expanding_prior,3,real,Durbl,extended_CPI_overlap,chronological_60m,6,-3.955380248,0.3966551543,-28.52472265,30.5575001,50
expanding_prior,3,real,Manuf,extended_CPI_overlap,chronological_60m,6,29.46559393,27.34053597,2.123936959,51.71427551,0
expanding_prior,3,real,Enrgy,extended_CPI_overlap,chronological_60m,6,27.07477296,34.33758058,-17.38371264,78.11984517,16.66666667
expanding_prior,3,real,Chems,extended_CPI_overlap,chronological_60m,6,18.39766505,14.02055263,-23.17621661,60.77074905,33.33333333
expanding_prior,3,real,BusEq,extended_CPI_overlap,chronological_60m,6,33.50014318,36.8688575,6.611471054,84.96574367,0
expanding_prior,3,real,Telcm,extended_CPI_overlap,chronological_60m,6,2.189489672,2.962284015,-35.62245394,30.18455456,50
